the_geom,the_geom_webmercator,objectid,dc_key,location_block,point_x,point_y,lat,lng
0101000020E6100000FE1055D7E5CE52C0539FBB8FE9FA4340,0101000020110F000047A434A596F25FC1CA64A6FF418A5241,24509069,202518001129.0,0 BLOCK S 56TH ST,-75.23277839,39.96025274,39.96025273,-75.23277839
0101000020E6100000742796634BCF52C0D60ACB86D2F94340,0101000020110F0000CF9D752243F35FC1DFB528D60C895241,24629953,202518002999.0,5800 BLOCK CEDAR AV,-75.23897638,39.95173726,39.95173726,-75.23897638
0101000020E610000027DA97644BCA52C0BE92DC4876FE4340,0101000020110F00008920B7EEC4EA5FC1A26C501A318E5241,24542458,202522001373.0,2200 BLOCK N 17TH ST,-75.16085162,39.98798476,39.98798476,-75.16085162
0101000020E61000008D0DDDEC8FCA52C0AFAE8E0C87FD4340,0101000020110F000067866C5739EB5FC1AEC260ED278D5241,24542459,202522002239.0,1700 BLOCK N GRATZ ST,-75.1650345,39.98068387,39.98068387,-75.1650345
0101000020E6100000461B2E0F25CB52C03974824F56FE4340,0101000020110F000066F322A936EC5FC15E2304A90D8E5241,24542461,202522003258.0,2400 BLOCK DIAMOND ST,-75.17413692,39.98700899,39.98700899,-75.17413692
0101000020E610000064BC5AAC70CD52C0DD52F7962C024440,0101000020110F0000A6023AC81CF05FC1B5CF64BA4E925241,24203982,202505000047.0,100 BLOCK SUMAC ST,-75.21000203,40.01698577,40.01698577,-75.21000203
0101000020E6100000B10E2EBA48C452C015DB8B0591014440,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,24385848,202515002376.0,5500 BLOCK TULIP ST,-75.06693892,40.01223821,40.01223821,-75.06693892
0101000020E6100000C3A453B2B7C352C0BB61BA9463064440,0101000020110F0000F36D3A0199DF5FC1D55ADF92FB965241,24542589,202502000763.0,7400 BLOCK BUSTLETON AV,-75.05808695,40.04991397,40.04991397,-75.05808695
0101000020E6100000BF624F338BCA52C0BB4FA79F64F44340,0101000020110F00003733E05031EB5FC1C2EAA87009835241,24571013,202503001984.0,900 BLOCK PACKER AV,-75.16474612,39.90932079,39.90932079,-75.16474612
0101000020E6100000B67F86B3F2CA52C0A99CBCE912FA4340,0101000020110F0000C61C5D1FE1EB5FC1D07AE02B54895241,24569947,202509003906.0,1800 BLOCK MARKET ST,-75.17106331,39.95370218,39.95370218,-75.17106331
0101000020E6100000ED79E51731C252C00D51E869FE034440,0101000020110F00003642A08601DD5FC1614B8B5C53945241,24542959,202515002436.0,7300 BLOCK TORRESDALE AV,-75.03424642,40.03120159,40.03120159,-75.03424642
0101000020E6100000B10E2EBA48C452C015DB8B0591014440,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,24542960,202515003425.0,5500 BLOCK Tulip St,-75.06693892,40.01223821,40.01223821,-75.06693892
0101000020E61000000A7072A666BE52C0986BB0F44A0A4440,0101000020110F00005EAA692191D65FC1077A619F509B5241,24292615,202508000562.0,11000 BLOCK KNIGHTS RD,-74.97501528,40.08041247,40.08041247,-74.97501527
0101000020E6100000B114C95702CB52C0ACAC6D8AC7F94340,0101000020110F0000869E00B1FBEB5FC126EF58AA00895241,24422698,202509002443.0,100 BLOCK S 19th St 1608,-75.172018,39.951402,39.951402,-75.172018
0101000020E61000003855EF575ECE52C0FE83823126F64340,0101000020110F000029AD2B7DB0F15FC1A2F78042FB845241,24386564,202512002570.0,6200 BLOCK CHELWYNDE AV,-75.22450827,39.92304057,39.92304057,-75.22450827
0101000020E6100000AA7036E395C352C03DC19350D9034440,0101000020110F00003B62A5935FDF5FC15F134A362A945241,24543330,202515001998.0,6500 BLOCK FRANKFORD AV,-75.05602341,40.03006942,40.03006942,-75.05602341
0101000020E6100000AA7036E395C352C03DC19350D9034440,0101000020110F00003B62A5935FDF5FC15F134A362A945241,24543331,202515002298.0,6500 BLOCK FRANKFORD AV,-75.05602341,40.03006942,40.03006942,-75.05602341
0101000020E6100000AA7036E395C352C03DC19350D9034440,0101000020110F00003B62A5935FDF5FC15F134A362A945241,24543332,202515002459.0,6500 BLOCK FRANKFORD AV,-75.05602341,40.03006942,40.03006942,-75.05602341
0101000020E6100000AA7036E395C352C03DC19350D9034440,0101000020110F00003B62A5935FDF5FC15F134A362A945241,24543337,202515002830.0,6500 BLOCK FRANKFORD AV,-75.05602341,40.03006942,40.03006942,-75.05602341
0101000020E610000028E98AE7A6C952C0B9F2C4398B054440,0101000020110F0000446F4188ADE95FC10CBC558A0B965241,24423022,202535001994.0,1800 BLOCK W NEDRO AV,-75.15081204,40.04331133,40.04331133,-75.15081204
0101000020E61000006ADB0FFC18CD52C0F9A4D1EC530A4440,0101000020110F0000E4F88AD587EF5FC1F8C911945A9B5241,24570426,202514000576.0,0 BLOCK SUMMIT ST,-75.20464994,40.08068619,40.08068619,-75.20464994
0101000020E610000013A2191750CE52C0578C2572E20B4440,0101000020110F000028F1414798F15FC106C367F9149D5241,24570428,202514001230.0,100 BLOCK E NORTHWESTERN AV,-75.22363832,40.09284808,40.09284808,-75.22363832
0101000020E61000004B46A543ADCA52C0290989B40DF84340,0101000020110F0000FE3E3E2D6BEB5FC1C417D83417875241,24203333,202517000118.0,1000 BLOCK S BROAD ST,-75.16682521,39.93791825,39.93791825,-75.16682521
0101000020E610000046B6B1E1C2C752C0640D516431FF4340,0101000020110F000078BFE85E77E65FC1229C7E84008F5241,24444914,202524003645.0,2900 BLOCK RORER ST,-75.12126963,39.99369482,39.99369482,-75.12126963
0101000020E61000001812E62CA2C752C03DB53C077D034440,0101000020110F0000CC9EDFD03FE65FC1534747DAC3935241,24171554,202535000270.0,300 BLOCK E ALBANUS ST,-75.1192734,40.02725306,40.02725306,-75.1192734
0101000020E6100000B10E2EBA48C452C015DB8B0591014440,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,24231218,202515000576.0,5500 BLOCK TULIP ST,-75.06693892,40.01223821,40.01223821,-75.06693892
0101000020E61000002ED42F4B5ACC52C0D03A1536A4014440,0101000020110F00007C092BED43EE5FC19DB1A07EB7915241,24385400,202539000427.0,3600 BLOCK MIDVALE AV,-75.19301109,40.01282383,40.01282383,-75.19301109
0101000020E6100000A9DAB09E41C952C01DC200DB24F84340,0101000020110F0000DBDD7D7D01E95FC1E87B7CD930875241,24629750,202503002656.0,700 BLOCK S Front St,-75.14463012,39.93862474,39.93862474,-75.14463012
0101000020E61000008CC11E6EE2C952C0E0AB4EB5B3F94340,0101000020110F0000465183A412EA5FC1BFE874B1EA885241,24423336,202509002944.0,800 BLOCK MARKET ST,-75.1544452,39.95079676,39.95079676,-75.1544452
0101000020E610000025BF8FB425CB52C0055B1DE753F44340,0101000020110F000062B10DC237EC5FC1D1A434EDF6825241,24543843,202501001126.0,3300 BLOCK S BROAD ST,-75.17417635,39.90881051,39.90881051,-75.17417635
0101000020E610000073C8DD5254CD52C02CA4575ECDF94340,0101000020110F00003A1BA7A0ECEF5FC16FAC3B1F07895241,24509073,202518002106.0,4200 BLOCK PINE ST,-75.20827171,39.95157985,39.95157985,-75.20827171
0101000020E6100000D5F25E10ECC852C0FFDBB80719044440,0101000020110F0000887E322A70E85FC1862A67E270945241,24597195,202535003310.0,5200 BLOCK N 10TH ST,-75.1394082,40.03201386,40.03201386,-75.1394082
0101000020E61000009DCB60CEA4BD52C0A3A0CA1FC20C4440,0101000020110F0000A427F0DD47D55FC14D171F500D9E5241,24597267,202508002316.0,3500 BLOCK VINTON RD,-74.96318397,40.0996742,40.0996742,-74.96318397
0101000020E610000058DD13B9DAD052C012812C3C16FD4340,0101000020110F00004B868971E9F55FC1397C0DE4AA8C5241,24385735,202519001446.0,7300 BLOCK WOODBINE AV,-75.26334979,39.97724106,39.97724106,-75.26334979
0101000020E6100000B98B515362C552C0EB6EE00663034440,0101000020110F0000B47747AD6DE25FC11BD99403A7935241,24597271,202515002400.0,5200 BLOCK HORROCKS ST,-75.08412631,40.02645956,40.02645956,-75.08412631
0101000020E6100000297EC664B5CE52C004B7E67561FE4340,0101000020110F000086F2365A44F25FC1088209051A8E5241,24385738,202519001858.0,5300 BLOCK ARLINGTON ST,-75.22982139,39.98734926,39.98734926,-75.22982139
0101000020E61000000D51853FC3CE52C059880E8123F14340,0101000020110F000006F7B7E25BF25FC120ED732B6F7F5241,24542471,202577000546.0,Terminal B,-75.230667,39.883896,39.883896,-75.230667
0101000020E6100000065C804BBAC852C0A9A556EB86014440,0101000020110F0000CA5E8CA01BE85FC12721640397915241,24597444,202525003535.0,3900 BLOCK N REESE ST,-75.13637054,40.01192991,40.01192991,-75.13637054
0101000020E610000078EDD286C3CF52C08CB96B09F9F84340,0101000020110F0000023453330FF45FC146D92EE41B885241,24204112,202518000113.0,6100 BLOCK Wharton St,-75.246309,39.9451,39.9451,-75.246309
0101000020E61000004E522EC78ACE52C037CF2A964FFA4340,0101000020110F000004B32BF7FBF15FC1816EFC6497895241,24597448,202518001564.0,5200 BLOCK IRVING ST,-75.22722034,39.95555379,39.95555379,-75.22722034
0101000020E6100000113277CAF6CB52C0EEE0B3B70CF64340,0101000020110F0000BE1530E99AED5FC1751E100CDF845241,24478204,202501000038.0,2400 BLOCK S 24TH ST,-75.18693792,39.92226311,39.92226311,-75.18693792
0101000020E61000002762F8256EC452C0591EDE5252054440,0101000020110F00002D62DCEACEE05FC13645366ACC955241,24357831,202502001000.0,6700 BLOCK HORROCKS ST,-75.06922292,40.04157482,40.04157482,-75.06922292
0101000020E6100000CF0CA858B1CA52C0ECB288F66B044440,0101000020110F0000C1994C1C72EB5FC1C7F71EE0CC945241,24569957,202514002983.0,5300 BLOCK WAKEFIELD ST,-75.16707436,40.03454477,40.03454477,-75.16707436
0101000020E61000001B69258439CC52C09808A747CBF74340,0101000020110F0000F11F24400CEE5FC13B4B37A1CD865241,24690021,202517001994.0,2800 BLOCK REED ST,-75.19101051,39.93589111,39.93589111,-75.19101051
0101000020E6100000DD26DC2B33CA52C06C2D61A7B7F84340,0101000020110F0000AB6125CA9BEA5FC1AEA32C76D3875241,24384997,202503001104.0,1000 BLOCK SOUTH ST,-75.15937325,39.94310467,39.94310467,-75.15937325
0101000020E6100000DD26DC2B33CA52C06C2D61A7B7F84340,0101000020110F0000AB6125CA9BEA5FC1AEA32C76D3875241,24384998,202503001471.0,1000 BLOCK SOUTH ST,-75.15937325,39.94310467,39.94310467,-75.15937325
0101000020E610000094DE9277A9C552C0AADA2C669D024440,0101000020110F00007C93A084E6E25FC1FF810DD5CB925241,24570435,202515002650.0,1200 BLOCK HERBERT ST,-75.08846845,40.02042844,40.02042844,-75.08846845
0101000020E61000007B66EEC667C652C05B6E7A61FC034440,0101000020110F0000E2CC5BC729E45FC1B2204A1B51945241,24543670,202502001409.0,4600 BLOCK E ROOSEVELT BLVD,-75.10008405,40.03113955,40.03113955,-75.10008405
0101000020E6100000F398BB7582CD52C0EEE02F7FE8F94340,0101000020110F0000AF1399FE3AF05FC1C0D2742D25895241,24445063,202518001993.0,4400 BLOCK SPRUCE ST,-75.21108764,39.95240774,39.95240774,-75.21108764
0101000020E61000006518778368CF52C0F01307D0EFFB4340,0101000020110F00007D07059B74F35FC1A3879399648B5241,24509080,202519003578.0,6000 BLOCK CALLOWHILL ST,-75.240754,39.968256,39.968256,-75.240754
0101000020E6100000001AA54BFFC952C00AF4893C49FE4340,0101000020110F0000CA495DAC43EA5FC1BBFA002BFF8D5241,24509081,202522000137.0,2200 BLOCK N BROAD ST,-75.156207,39.98661,39.98661,-75.156207
0101000020E61000003A4138F242CB52C0C48C5B9224FE4340,0101000020110F00005880326D69EC5FC1F2C0D486D68D5241,24509082,202522001635.0,1900 BLOCK N 25TH ST,-75.17596107,39.98549108,39.98549108,-75.17596107
0101000020E6100000A94F306BBBC952C09FD623C3E0F44340,0101000020110F00006C78B460D0E95FC136D451E492835241,24359161,202503000662.0,2700 BLOCK S 3RD ST,-75.15206413,39.9131092,39.9131092,-75.15206413
0101000020E6100000221EE4501AC252C0DD3E71210B054440,0101000020110F0000A1A413D6DADC5FC191A400707D955241,24544055,202515003068.0,7700 BLOCK FRANKFORD AV,-75.03285621,40.03940218,40.03940218,-75.0328562
0101000020E61000008439CD44C9CC52C05FB6197E22FB4340,0101000020110F0000B6F9C16D00EF5FC1C243CF14818A5241,24630014,202516002099.0,3900 BLOCK SPRING GARDEN ST,-75.19978447,39.96199013,39.96199013,-75.19978447
0101000020E6100000B10E2EBA48C452C015DB8B0591014440,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,24385855,202515001343.0,5500 BLOCK TULIP ST,-75.06693892,40.01223821,40.01223821,-75.06693892
0101000020E61000006D4AC33A9FCB52C056DA3DD491FE4340,0101000020110F00007A6DDC2D06ED5FC1CE1BBBA24F8E5241,24597453,202522004066.0,2900 BLOCK WESTMONT ST,-75.1815936,39.98882535,39.98882535,-75.1815936
0101000020E6100000269820D952CE52C06A39C8D2A4FC4340,0101000020110F0000B10C84F69CF15FC1F777C4322D8C5241,24689668,202519004761.0,1300 BLOCK N 51ST ST,-75.22380666,39.97378001,39.97378001,-75.22380665
0101000020E6100000465DAD0B26C352C033A238701C074440,0101000020110F000011171A9AA1DE5FC1C2AF30AEC8975241,24478109,202502001916.0,7900 BLOCK E ROOSEVELT BLVD,-75.04919712,40.05555537,40.05555537,-75.04919712
0101000020E610000013A1AE4121BF52C01ACC57B02A084440,0101000020110F0000DAAAA919CED75FC1C0A79390F4985241,24386058,202508000731.0,3800 BLOCK MORRELL AV,-74.98640482,40.06380276,40.06380276,-74.98640482
0101000020E610000064C9C11189CB52C017DC8B3F3C044440,0101000020110F00002E90B089E0EC5FC1E184DCF297945241,24571029,202514002554.0,100 BLOCK W PRICE ST,-75.18024105,40.03308863,40.03308863,-75.18024105
0101000020E6100000900F408B61CE52C07C6AED640DFA4340,0101000020110F0000FC33DCECB5F15FC1AC07950E4E895241,24357749,202518001290.0,5100 BLOCK PINE ST,-75.2247036,39.95353376,39.95353376,-75.22470361
0101000020E610000072785AE14ACC52C023E3079D46FB4340,0101000020110F000030E1C5BE29EE5FC1948C1A1BA98A5241,24689940,202516003321.0,3400 BLOCK SPRING GARDEN ST,-75.19207033,39.96309245,39.96309245,-75.19207033
0101000020E61000002462E7F955C952C05E7D7E10B0FF4340,0101000020110F0000F5E7421124E95FC14589C1F28C8F5241,24689945,202525003490.0,900 BLOCK W INDIANA AV,-75.14587257,39.99756056,39.99756056,-75.14587257
0101000020E61000005007891FA9C652C095449B88A3004440,0101000020110F0000B26D93C698E45FC1A69227E29A905241,24569969,202524004905.0,1200 BLOCK E ERIE AV,-75.10407246,40.00499066,40.00499065,-75.10407246
0101000020E6100000A557DA1495C752C0A1DA9E2822004440,0101000020110F0000B31D169329E65FC1D906F9700B905241,24689946,202525003580.0,3400 BLOCK E ST,-75.11847421,40.00104244,40.00104244,-75.11847421
0101000020E61000003A9A3CC8DFC652C0177C60E88D044440,0101000020110F0000195F969EF5E45FC1A31E5A87F2945241,24543205,202502001088.0,600 BLOCK FOULKROD ST,-75.10740858,40.03558068,40.03558068,-75.10740858
0101000020E61000004EECE3997EC952C045715C0079054440,0101000020110F00008757AF1269E95FC171169D52F7955241,24141782,202435087581.0,1600 BLOCK CONLYN ST,-75.14835212,40.04275517,40.04275517,-75.14835212
0101000020E6100000A979D85512CA52C07B7DD6CA3EF84340,0101000020110F0000554BAF0364EA5FC1669D64944D875241,24324603,202503000477.0,800 BLOCK S 9TH ST,-75.1573691,39.93941627,39.93941627,-75.1573691
0101000020E61000006C6CC03115C352C0C6CC572CF2074440,0101000020110F0000821B77FA84DE5FC1CE4A58D9B5985241,24141788,202507000201.0,2200 BLOCK EMERSON ST,-75.0481686,40.06207804,40.06207804,-75.0481686
0101000020E61000003B1E124270CC52C0ABC5D07F49F94340,0101000020110F0000BFCA333C69EE5FC16AC0570775885241,24543357,202518000957.0,3400 BLOCK CIVIC CENTER BLVD,-75.19435169,39.94755552,39.94755552,-75.19435169
0101000020E6100000F3EEC0E7A4CA52C029129F7D5DFE4340,0101000020110F0000E8DB6BFA5CEB5FC118CA839E158E5241,24689279,202522002689.0,2100 BLOCK N WOODSTOCK ST,-75.16631502,39.98722812,39.98722811,-75.16631502
0101000020E61000002D7EAE11DCCA52C035A28BB8C6FB4340,0101000020110F00002DE2EFADBAEB5FC1B6E55410378B5241,24543751,202509004122.0,1900 BLOCK FAIRMOUNT AV,-75.16968195,39.96700198,39.96700198,-75.16968195
0101000020E6100000603E7A3F45CA52C0C489F903AFFA4340,0101000020110F000081BE9E7EBAEA5FC10D23DC20018A5241,24629875,202509004424.0,300 BLOCK N 13TH ST,-75.16047656,39.95846605,39.95846605,-75.16047656
0101000020E6100000C98CF9B1F0C852C0A45105CC91FA4340,0101000020110F00004296100878E85FC1A0770EC1E0895241,24629876,202509005607.0,400 BLOCK N FRONT ST,-75.13969087,39.95757437,39.95757437,-75.13969087
0101000020E61000003585081736C952C0BE0AF84EAFFA4340,0101000020110F0000F4E5CDE7EDE85FC19241F473018A5241,24629877,202509007257.0,400 BLOCK N 3RD ST,-75.14392639,39.95847499,39.95847499,-75.14392639
0101000020E6100000A32996B6D3CE52C003DE976D86FA4340,0101000020110F0000169A6EDA77F25FC1E38E5328D4895241,24509224,202518001113.0,5500 BLOCK CHANCELLOR ST,-75.23167195,39.95722743,39.95722742,-75.23167195
0101000020E6100000CA37DBDC98CA52C073DA53724E024440,0101000020110F0000675BCF8548EB5FC16874364674925241,24597282,202539003813.0,ROBERTS AV  & W ROOSEVELT BLVD RAMP M,-75.16558,40.018019,40.018019,-75.16558
0101000020E61000004241295AB9CC52C0BD6E1118EBF94340,0101000020110F0000531F9264E5EE5FC131F8150E28895241,24509226,202518002373.0,3800 BLOCK LOCUST WALK,-75.198813,39.952487,39.952487,-75.198813
0101000020E61000007C908E40F6CB52C06AD76B17A6FE4340,0101000020110F0000C19DEFFE99ED5FC16EC3C018668E5241,24629960,202522002641.0,2100 BLOCK N 33RD ST,-75.18690504,39.98944371,39.98944371,-75.18690504
0101000020E61000002C2AE27492CA52C07BC03C64CAFD4340,0101000020110F000043AB26A43DEB5FC1241B9991728D5241,24629961,202522004185.0,N 19TH ST & W BERKS ST,-75.165189,39.982739,39.982739,-75.165189
0101000020E61000009AAA62C752CB52C0E9876C7B16034440,0101000020110F0000DF32E85184EC5FC11839631E52935241,24542481,202539001734.0,400 BLOCK W QUEEN LA,-75.17692742,40.0241236,40.0241236,-75.17692742
0101000020E6100000DF5A1E52A9C552C0385BAB03C1034440,0101000020110F0000F6840145E6E25FC1901346420F945241,24662705,202515003942.0,5200 BLOCK E ROOSEVELT BLVD,-75.08845952,40.02932783,40.02932783,-75.08845952
0101000020E61000009FCCDCCF2BC752C03C13580844FF4340,0101000020110F0000B0AC83C376E55FC1F766B12E158F5241,24268944,202524001997.0,1900 BLOCK E ALLEGHENY AV,-75.11204907,39.99426369,39.99426369,-75.11204907
0101000020E610000023635A400DC452C0DBF14F3E77034440,0101000020110F0000B82106542AE05FC1D1B4BF6FBD935241,24478464,202515003486.0,6100 BLOCK FRANKFORD AV,-75.0633088,40.02707652,40.02707652,-75.0633088
0101000020E6100000FB27131284CE52C022D89F613D044440,0101000020110F0000B4407E92F0F15FC1093D9F3499945241,24358067,202505000345.0,200 BLOCK HERMITAGE ST,-75.22681095,40.03312321,40.03312321,-75.22681095
0101000020E610000051A8C02C21CA52C092F2EE2392F64340,0101000020110F0000E7AF82387DEA5FC1770896CE72855241,24543362,202503001961.0,700 BLOCK MC CLELLAN ST,-75.15827483,39.92633485,39.92633485,-75.15827483
0101000020E610000061996D5DA0C752C0BBF18B9E9DFF4340,0101000020110F000081409FBD3CE65FC1BB94D27F788F5241,24203246,202524000422.0,600 BLOCK E ALLEGHENY AV,-75.1191629,39.99699766,39.99699766,-75.1191629
0101000020E6100000A23D249DFDC452C0E19EA533C9094440,0101000020110F00008B3BA89BC2E15FC129FED499C09A5241,24629690,202507001152.0,600 BLOCK ARTHUR ST,-75.07797937,40.07645269,40.07645269,-75.07797936
0101000020E6100000B3CEF8BEB8CE52C0882F134548F34340,0101000020110F000083A4F20B4AF25FC11CAA999ECE815241,24629694,202512004065.0,7600 BLOCK HOLSTEIN AV,-75.230026,39.900643,39.900643,-75.230026
0101000020E610000016BD5301F7C352C015C5ABAC6D084440,0101000020110F00008D02738A04E05FC12750B6E63E995241,24629755,202507001129.0,8000 BLOCK LANGDON ST 2NDFL,-75.061951,40.065847,40.065847,-75.061951
0101000020E61000009BDF93FBDBCA52C0C188013BCCFB4340,0101000020110F000025266488BAEB5FC1DBF4542B3D8B5241,24543758,202509007021.0,1900 BLOCK FAIRMOUNT AV,-75.16967667,39.96717012,39.96717012,-75.16967668
0101000020E6100000F9970FCE48CC52C0D9DAF3E3CC074440,0101000020110F0000FFB7513826EE5FC17EB1187A8C985241,24543761,202514000084.0,7200 BLOCK GERMANTOWN AV,-75.19194366,40.06094027,40.06094026,-75.19194366
0101000020E6100000BEF1189291C752C08C27067133FF4340,0101000020110F00006AB5759C23E65FC1A5DC2CCA028F5241,24423456,202524002683.0,1800 BLOCK E ORLEANS ST,-75.11825993,39.99375737,39.99375737,-75.11825993
0101000020E6100000F0CB706E99CB52C012FC4E1752FE4340,0101000020110F000042219754FCEC5FC1340CA5FB088E5241,24140545,202522000460.0,2900 BLOCK RIDGE AV,-75.18123971,39.98688023,39.98688022,-75.18123971
0101000020E61000004EDFBE50F8CE52C0B28195BF52064440,0101000020110F0000110D9706B6F25FC16E7BEBE5E8965241,24203862,202505000060.0,7400 BLOCK Valley Ave,-75.23390597,40.04940028,40.04940028,-75.23390597
0101000020E61000001B6B3D4BA9CA52C0FC31318687FF4340,0101000020110F0000559BC66E64EB5FC166B50601608F5241,24509239,202539000617.0,2100 BLOCK W LEHIGH AV,-75.16658288,39.99632337,39.99632337,-75.16658288
0101000020E610000052EE3EC747CF52C03D29931ADAF84340,0101000020110F000009AC5F003DF35FC1F3DECD9FF9875241,24570824,202512000367.0,5800 BLOCK FERNWOOD ST,-75.238756,39.944156,39.944156,-75.238756
0101000020E61000004B87B96A3FC952C013DF81E866FF4340,0101000020110F000003D989BFFDE85FC1349D70D83B8F5241,24689675,202525004431.0,2800 BLOCK N 8TH ST,-75.14449566,39.99532801,39.99532801,-75.14449566
0101000020E610000083F62C00F4BE52C09D4D26F24D064440,0101000020110F0000B49D833A81D75FC14495E191E3965241,24292205,202508000146.0,9500 BLOCK STATE RD,-74.98364262,40.04925372,40.04925372,-74.98364262
0101000020E61000009D7D8A8847C052C0B8F7BA560C074440,0101000020110F0000395780F5C1D95FC1C4BF0ED1B6975241,24324259,202508000564.0,9200 BLOCK FRANKFORD AV,-75.00436605,40.05506405,40.05506405,-75.00436605
0101000020E610000031FD3B70C8C452C0266DEC0AE4044440,0101000020110F00001FAEC34868E15FC10FCFA21352955241,24630175,202502000350.0,1500 BLOCK LEVICK ST,-75.07473379,40.03820931,40.03820931,-75.07473379
0101000020E61000000DA9816AACC852C0D13B1570CFFB4340,0101000020110F0000AECD6D0D04E85FC1198835B9408B5241,24569976,202526001292.0,0 BLOCK W WILDEY ST,-75.13552344,39.967268,39.967268,-75.13552344
0101000020E610000089558BA13FD052C03536C7FB69FD4340,0101000020110F00002A2E1701E2F45FC1F6CA4CB6078D5241,24202838,202519000728.0,6600 BLOCK LOTUS RD,-75.25388373,39.97979686,39.97979686,-75.25388373
0101000020E610000052C19778F6CA52C0BB64DA0607F74340,0101000020110F000024B9A086E7EB5FC14692C042F4855241,24202839,202517000209.0,1600 BLOCK S MOLE ST,-75.1712934,39.92990194,39.92990194,-75.1712934
0101000020E61000000D51853FC3CE52C059880E8123F14340,0101000020110F000006F7B7E25BF25FC120ED732B6F7F5241,24422714,202577000316.0,Women's Bathroom,-75.230667,39.883896,39.883896,-75.230667
0101000020E61000006268757286C752C0C79E3D97A9054440,0101000020110F0000996E75B710E65FC19D202E3A2D965241,24422716,202535002378.0,100 BLOCK E GODFREY AV 1401,-75.117581,40.044238,40.044238,-75.117581
0101000020E610000077DCF0BB29C852C0FEFCCE6104FD4340,0101000020110F0000F6937B1326E75FC1CDE0AC1A978C5241,24269366,202526000503.0,2400 BLOCK E NORRIS ST,-75.12754725,39.97669623,39.97669623,-75.12754725
0101000020E61000003D10F679CEC452C0F486A00F3B054440,0101000020110F00005144568A72E15FC14ECEBF9BB2955241,24543213,202502001901.0,6500 BLOCK CASTOR AV,-75.07510232,40.04086491,40.0408649,-75.07510232
0101000020E61000008690351BD2CA52C06BBA5CCC68F64340,0101000020110F0000F7FBB3C1A9EB5FC18089810545855241,24324531,202503001002.0,2000 BLOCK S BROAD ST,-75.16907387,39.92507319,39.92507319,-75.16907387
0101000020E6100000CCE80D1860CB52C0FD1D1F67F9034440,0101000020110F000015CBDFEF9AEC5FC15E4EB1CD4D945241,24478675,202539001240.0,5500 BLOCK WAYNE AV,-75.17774011,40.03104867,40.03104867,-75.17774011
0101000020E6100000103303AE4ECA52C0469561DC0DFE4340,0101000020110F00006363F383CAEA5FC1288A605ABD8D5241,24202989,202522000179.0,1600 BLOCK FONTAIN ST,-75.16105223,39.984798,39.984798,-75.16105223
0101000020E6100000DF56385164C552C09001D17A95094440,0101000020110F00002FF3650F71E25FC16730A731879A5241,24543218,202502002419.0,7900 BLOCK OXFORD AV,-75.08424788,40.07487426,40.07487426,-75.08424788
0101000020E6100000CD04608F8BC852C07D4A21D2E7024440,0101000020110F0000D89B463ECCE75FC1B3524D5E1E935241,24385025,202525000991.0,N 5TH ST  & W WYOMING AV,-75.13351807,40.02269961,40.02269961,-75.13351807
0101000020E6100000F5E55820F2CA52C06433F23F9AFD4340,0101000020110F000094EA5D25E0EB5FC15CAF77353D8D5241,24543584,202522002554.0,1700 BLOCK N 22ND ST,-75.17102822,39.98126983,39.98126983,-75.17102822
0101000020E610000016B82339ACCA52C077499C15D1FD4340,0101000020110F00004D468E6869EB5FC1AD55B5FC798D5241,24543585,202522003485.0,N 20TH ST  & W BERKS ST,-75.16676167,39.98294325,39.98294325,-75.16676167
0101000020E6100000D01752B08CD152C0E3CDD02E15FD4340,0101000020110F0000D9027FBC17F75FC14DF884B9A98C5241,24385358,202519001253.0,7700 BLOCK City Ave,-75.27421196,39.97720895,39.97720895,-75.27421196
0101000020E610000083C5C0BE86C852C0F2A6CFCC9B044440,0101000020110F0000D90F8B10C4E75FC1E9D660F001955241,24324833,202535001985.0,5500 BLOCK N MARSHALL ST,-75.13322419,40.03600464,40.03600464,-75.13322419
0101000020E6100000BADDAA6F49C652C0AD2E6D59BAFE4340,0101000020110F00003421E13DF6E35FC11D78868D7C8E5241,24597077,202524002749.0,2500 BLOCK E TIOGA ST,-75.09823219,39.99006193,39.99006193,-75.09823219
0101000020E61000002E207202ACC352C03901971128054440,0101000020110F000063A8372785DF5FC13AF2158A9D955241,24543774,202515001356.0,7000 BLOCK E ROOSEVELT BLVD,-75.05737363,40.0402853,40.0402853,-75.05737363
0101000020E6100000DB828C1D20C252C0C91B052DC9044440,0101000020110F00007AD9EAAFE4DC5FC13A48FF4534955241,24689410,202515005357.0,4200 BLOCK Chippendale Ave,-75.03321017,40.0373894,40.0373894,-75.03321017
0101000020E6100000B278989363C152C0ACF6766C00044440,0101000020110F0000B1BB566FA4DB5FC19237499755945241,24423463,202508000493.0,8000 BLOCK STATE RD,-75.02170267,40.03126293,40.03126293,-75.02170267
0101000020E6100000143D9578E5CE52C0FB0DC97FB7FB4340,0101000020110F00006AAD430496F25FC166532932268B5241,24543936,202519001434.0,5600 BLOCK VINE ST,-75.2327558,39.96653745,39.96653745,-75.2327558
